0.6364069 0.5631343 0.4228201
0.6212826 0.573783 0.4103072
0.6399372 0.5638627 0.4200396
0.6241006 0.5749362 0.4068715
0.6164794 0.5833521 0.4162605
0.6344625 0.5894527 0.4281332
0.6163719 0.585479 0.4096748
0.5980899 0.5834731 0.4276039
0.62407 0.6003917 0.4282297
0.5959387 0.5857081 0.4187661
0.5966451 0.6203659 0.4194128
0.5937898 0.5875717 0.4090248
0.5852364 0.6113395 0.4194255
0.5761578 0.6194116 0.4257762
0.5827966 0.5966884 0.404802
0.574618 0.6195667 0.4145949
0.5562786 0.6141544 0.393918
0.5735619 0.6187448 0.40319
0.5708534 0.6368607 0.4035718
0.5728377 0.6168485 0.3918947
0.5703207 0.6342273 0.392177
0.5526007 0.6273143 0.371786
0.5710911 0.6298268 0.3812329
0.5639401 0.6343232 0.3875312
0.5481361 0.6412615 0.3707274
0.5412372 0.645067 0.3771689
0.5516877 0.6331747 0.3603531
0.5460749 0.6360937 0.3673153
0.5470657 0.6501325 0.368794
0.5592762 0.637311 0.352872
0.5552514 0.639394 0.360806
0.5682661 0.6262468 0.3452061
0.5649711 0.6281791 0.3534848
0.5530383 0.6328804 0.3389412
0.5758343 0.6167734 0.3474952
0.5642216 0.607985 0.3666236
0.5625088 0.6235187 0.3430814
0.5767011 0.5967989 0.3622864
0.5756928 0.6122946 0.3391923
0.5650154 0.6035019 0.359099
0.580193 0.5903589 0.3458138
0.5788195 0.5923585 0.3560401
0.5755025 0.5953749 0.3659063
0.5924397 0.5810344 0.3531694
0.5910326 0.5831327 0.3639081
0.5937815 0.5974894 0.3681974
0.5826642 0.5871644 0.3523272
0.6071236 0.5870278 0.3663281
0.6053316 0.5898433 0.3776687
0.6199915 0.5776389 0.3655207
0.6180599 0.5807395 0.3772567
0.6072528 0.5866742 0.3658692
0.6364593 0.5833014 0.3713926
0.6341397 0.5866818 0.3833698
0.6228967 0.5929939 0.3724123
0.6202604 0.5965495 0.3845423
0.6340927 0.5849522 0.3730314
0.6313083 0.5884845 0.3850444
0.6448794 0.5769694 0.3734427
0.641609 0.5808102 0.385387
0.6442586 0.5959061 0.3915981
0.6515814 0.5734001 0.3857271
0.6541592 0.5887579 0.3917692
0.6265968 0.57381 0.3960476
0.6634199 0.5821089 0.391139
0.6448113 0.5801517 0.4216892
0.6306981 0.5723436 0.4058428
0.6520485 0.574633 0.4196818
0.6374848 0.5668287 0.4033337
0.6385637 0.5826388 0.4078251
0.6538923 0.5731994 0.426823
0.6454912 0.576162 0.4042128
0.6352329 0.5846688 0.4235137
0.6517638 0.5695426 0.4000593
0.5319217 0.5361243 0.4784715
0.5378537 0.5150983 0.5063642
0.5386899 0.5289357 0.472779
0.5448218 0.5089881 0.5007293
0.5366631 0.5122453 0.4774086
0.5319427 0.5162539 0.4867755
0.5529985 0.5174062 0.4992754
0.538245 0.5087224 0.4816088
0.5326051 0.5127699 0.4905936
0.5534713 0.5144361 0.5026573
0.5396323 0.5216101 0.4884936
0.5344675 0.5258328 0.4972594
0.6420527 0.6510929 0.3821113
0.6213713 0.6310273 0.3755611
0.6343819 0.656117 0.3700129
0.6328804 0.6224294 0.3725029
0.644973 0.6479039 0.3670622
0.6272338 0.6451346 0.3969241
0.6396205 0.6183829 0.3803398
0.6369176 0.6376483 0.3948775
0.623767 0.6288899 0.3790002
0.650875 0.6257898 0.3834143
0.6473309 0.6448096 0.3978534
0.6332279 0.6356407 0.3822061
0.654612 0.6364018 0.3962244
0.6401433 0.6271268 0.380373
0.6611222 0.6278864 0.3945287
0.6560397 0.6311139 0.405513
0.6473567 0.6329177 0.3840065
0.6622472 0.6222862 0.4039545
0.6532913 0.6240567 0.3825102
0.6425893 0.6312554 0.4029739
0.6429946 0.6455103 0.4081373
0.65372 0.6333029 0.3954823
0.6478125 0.6361936 0.406428
0.6323124 0.6265436 0.3907231
0.6524058 0.6269372 0.4047737
0.6467113 0.630451 0.415038
0.6369691 0.6319417 0.3933305
0.6561393 0.6167544 0.4036452
0.6411806 0.6222208 0.3914889
0.6348925 0.6248606 0.4022842
0.6546844 0.6249528 0.4160757
0.638768 0.6150182 0.4002162
0.6585168 0.6150517 0.4141645
0.6334119 0.5943645 0.4083534
0.6270242 0.5968299 0.4192427
0.64664 0.5968555 0.4331599
0.6305999 0.5867587 0.417334
0.6249401 0.6046646 0.4317209
0.6183481 0.6071217 0.4424559
0.6283617 0.5944367 0.4296727
0.6218119 0.5968589 0.4403767
0.6116582 0.5980799 0.418588
0.6250544 0.5868323 0.4382457
0.6243703 0.6006706 0.4431639
0.6342347 0.5881389 0.4301867
0.627645 0.5906615 0.4408867
0.6123283 0.5961151 0.4283664
0.6309713 0.580685 0.4383118
0.6245162 0.5832984 0.4488592
0.6093673 0.5888814 0.4363388
0.63432 0.5846855 0.440382
0.6131713 0.5787514 0.433588
0.6129129 0.592546 0.438129
0.6171848 0.5686594 0.4307161
0.6170545 0.5824392 0.4353539
0.6107878 0.5851135 0.4458322
0.620932 0.572697 0.4326422
0.6143738 0.5754871 0.4428903
0.5991702 0.5811802 0.4302329
0.618282 0.5658463 0.4400262
0.588282 0.5492914 0.4433077
0.5882899 0.5631192 0.4478748
0.6074638 0.5477237 0.4577879
0.5925419 0.5531512 0.4451715
0.5863817 0.5557161 0.455492
0.5966737 0.5431634 0.4423636
0.5904295 0.5457636 0.4529072
0.5849689 0.5637379 0.4671028
0.5945176 0.5357502 0.4503898
0.5942963 0.5495614 0.4553128
0.5733029 0.5436433 0.4488166
0.5982835 0.5393839 0.4531453
0.592815 0.5573711 0.4676534
0.5770843 0.5472394 0.4515028
0.5968774 0.5471657 0.4654963
0.5809425 0.5370108 0.4496429
0.5745711 0.5394456 0.4606207
0.5942501 0.539238 0.4747764
0.5842838 0.5403161 0.4533097
0.5980369 0.5289012 0.4733364
0.5881099 0.5299725 0.4519593
0.5764158 0.5366046 0.4726005
0.5759168 0.5502729 0.4779838
0.5851133 0.5222877 0.4617708
0.5793896 0.540161 0.4765522
0.5729464 0.5425485 0.4876002
0.5831867 0.5298631 0.4750288
0.5767658 0.5321814 0.4859749
0.5716877 0.4974866 0.4892018
0.5713969 0.5110874 0.4941712
0.5650312 0.5134099 0.5050543
0.5751412 0.5005475 0.4923092
0.5686681 0.5029005 0.5030466
0.5533798 0.5080726 0.4906052
0.5721416 0.4923469 0.5005928
0.5569044 0.4976324 0.4881281
0.5503169 0.5000578 0.4988877
0.5749258 0.4956773 0.5031596
0.5534227 0.4896908 0.4963158
0.5527386 0.5033693 0.5011815
0.5626129 0.490658 0.4883331
0.5558177 0.4931688 0.4989023
0.5402717 0.4987192 0.4865072
0.5585925 0.4834073 0.4966497
0.5517352 0.4861088 0.507346
0.5361179 0.4916323 0.495035
0.5605581 0.4874974 0.4994233
0.5388086 0.4816877 0.4928845
0.5378678 0.4955473 0.4976714
0.5510515 0.4843659 0.51723
0.5406855 0.4856784 0.4953862
0.533874 0.4884614 0.5060084
0.5437225 0.4761212 0.4931034
0.5369696 0.4789955 0.5037032
0.5311199 0.4971687 0.5176623
0.540198 0.4693603 0.5005383
0.519114 0.4657547 0.530003
0.5090133 0.4672699 0.5073467
0.5283982 0.452811 0.5162897
0.5217623 0.4708484 0.5292665
0.505495 0.4614983 0.5114127
0.5249622 0.4622666 0.5232665
0.5244039 0.461957 0.5227391
0.5091069 0.4684427 0.5079453
0.5278288 0.4542351 0.5153812
0.5128779 0.4609752 0.5001482
0.5069306 0.4651128 0.5081365
0.52738 0.4667592 0.5189999
0.5124074 0.4586025 0.500109
0.5078827 0.4786074 0.5117049
0.5184008 0.4527304 0.4922903
0.5193045 0.4686559 0.4943556
0.509026 0.4776048 0.5116903
0.5259009 0.463113 0.4865423
0.5219339 0.4836164 0.4980966
0.5075953 0.4760413 0.4792301
0.5288144 0.4785998 0.4903511
0.5241301 0.4838902 0.4981803
0.5100525 0.4766647 0.4793543
0.53172 0.479466 0.4903972
0.508414 0.4614912 0.4814595
0.539023 0.4750561 0.4823337
0.5252098 0.4697798 0.5001845
0.5212873 0.488915 0.4749634
0.5328723 0.4657553 0.4920655
0.519137 0.4588313 0.4733608
0.5157775 0.4800019 0.4850866
0.5116679 0.4857359 0.4931296
0.5241078 0.4762924 0.4775164
0.52002 0.4820203 0.4854728
0.5326957 0.4727213 0.4699644
0.5348384 0.4899975 0.4723286
0.5308756 0.4960276 0.480419
0.5434585 0.4869535 0.46496
0.5395128 0.4929264 0.4729885
0.5268212 0.5019423 0.4580087
0.548193 0.490101 0.4656069
0.5355254 0.4992643 0.4507599
0.5316749 0.5055709 0.4591039
0.5591027 0.5052598 0.4610923
0.5405513 0.5033012 0.4521417
0.5427119 0.5209569 0.4546181
0.5554946 0.5123283 0.4394636
0.5515083 0.5187777 0.4477738
0.5387932 0.5281352 0.4329063
0.5601977 0.5166329 0.4406133
0.5564192 0.5230667 0.4488076
0.5439153 0.5324506 0.4339554
0.5562321 0.5102918 0.4517145
0.5624818 0.5429578 0.4536285
0.5399632 0.5261503 0.4451526
0.5714913 0.5409211 0.446482
0.5489249 0.5242076 0.437971
0.5451948 0.5306404 0.4459895
0.5677201 0.5344605 0.4571455
0.5544772 0.5282207 0.4382767
0.5513478 0.5499814 0.4499081
0.5630948 0.5256578 0.4305374
0.5600685 0.5473313 0.4422552
0.5623256 0.5648098 0.4445912
0.5742291 0.5403672 0.4252367
0.5709846 0.5619553 0.4369199
0.5574999 0.5554567 0.4181435
0.5796301 0.5590059 0.4292947
0.5756605 0.5649205 0.4371789
0.5881639 0.5557658 0.4214426
0.5840036 0.5618014 0.4293956
0.5763018 0.5664732 0.404983
0.5921829 0.5586233 0.4220036
0.594245 0.5757501 0.4242995
0.5814009 0.5844309 0.4094185
0.6025602 0.5720935 0.4167615
0.5896928 0.5805392 0.4015827
0.5854256 0.5861845 0.4094779
0.5810394 0.5917748 0.4173001
0.5932568 0.5822564 0.4016535
0.5797774 0.577235 0.4196135
0.6013141 0.5786319 0.3939296
0.5877116 0.5737726 0.4118264
0.5839272 0.5931343 0.3868411
0.5957499 0.5701587 0.4042311
0.5914509 0.5758073 0.4120984
0.5784833 0.584251 0.3969388
0.5996832 0.5719976 0.4042147
0.586832 0.5804564 0.3890766
0.5827256 0.586044 0.3969953
0.6047692 0.5891741 0.4080524
0.5970834 0.5935307 0.3835161
0.5924306 0.5984603 0.3922237
0.5883706 0.6041039 0.400118
0.6009621 0.5946146 0.3845367
0.59698 0.6002447 0.3925778
0.6095859 0.5907971 0.3769195
0.6117089 0.6078692 0.3792246
0.6077834 0.6137524 0.3871894
0.6202831 0.6044621 0.3716828
0.616327 0.6103137 0.3799211
0.603767 0.6187897 0.3650257
0.6252527 0.6065817 0.3726871
0.6126105 0.6151684 0.3579712
0.6085672 0.6208296 0.3662084
0.6356521 0.619681 0.3680471
0.6167467 0.6168154 0.3589967
0.6186782 0.633679 0.3616622
0.616076 0.6021424 0.3622745
0.627477 0.6295872 0.355056
0.608957 0.6285461 0.3831446
0.6205503 0.6033394 0.3643655
0.6316869 0.6306942 0.3573159
0.6036717 0.6169187 0.3588718
0.6309879 0.6154662 0.3614055
0.6217344 0.6250775 0.3797558
0.6141021 0.6292273 0.3561974
0.6350731 0.6166425 0.3646289
0.6220839 0.6249644 0.3507025
0.61787 0.6304119 0.3599638
0.6397029 0.6333452 0.3724698
0.6257712 0.6263175 0.355225
0.6222469 0.647194 0.3684091
0.6430173 0.6347258 0.3775364
0.6295559 0.6431348 0.3641888
0.6308612 0.6599063 0.3682831
0.6419464 0.6350591 0.3510461
0.6378313 0.6563929 0.3650062
0.6328023 0.6623088 0.3752515
0.6441374 0.6531315 0.361944
0.6387085 0.6591049 0.3723539
0.6499342 0.64995 0.359422
0.644536 0.6558506 0.3700943
0.6449254 0.6730534 0.3750595
0.6499006 0.6526214 0.3682342
0.6502467 0.6697941 0.3732583
0.6203965 0.6565896 0.3768006
0.6399478 0.6444491 0.3871453
0.6253499 0.653041 0.3750146
0.6194435 0.6587496 0.3860497
0.6285708 0.6862406 0.3811609
0.6234653 0.6544365 0.3840581
0.6229331 0.6707447 0.388831
0.6268554 0.6492532 0.3818059
0.6262482 0.6653404 0.3865783
0.6047078 0.6614457 0.3799487
0.6292172 0.6589233 0.383994
0.6224547 0.663048 0.3945341
0.6072733 0.6697642 0.3821921
0.6261635 0.6555923 0.3925203
0.610994 0.6619617 0.3801495
0.6046258 0.6653236 0.3909424
0.6243523 0.6661005 0.4049694
0.6145688 0.6680644 0.3834361
0.6083043 0.6713895 0.394619
0.6186271 0.6593552 0.3821015
0.6122857 0.6623073 0.3930762
0.6067319 0.6805604 0.4077747
0.6161577 0.6527709 0.3915924
0.6106012 0.6709476 0.4063701
0.59484 0.6610099 0.3908135
0.6198554 0.6569055 0.3955833
0.6082684 0.6636019 0.4160673
0.5982587 0.6647595 0.3945096
0.6026675 0.6426432 0.4243519
0.5868014 0.6324769 0.4084346
0.6066518 0.6322244 0.422358
0.6003758 0.6346194 0.4331247
0.5996407 0.6461176 0.401229
0.5786789 0.6416658 0.4312694
0.5938814 0.6245201 0.4089393
0.5821581 0.630842 0.4291782
0.5815253 0.6442607 0.4339683
0.5854155 0.6200248 0.4268012
0.5847799 0.6331492 0.4316455
0.5779895 0.6349689 0.4421787
0.5875484 0.6215965 0.4289734
0.5804446 0.623311 0.4393587
0.5898595 0.6098675 0.4263378
0.5826704 0.6115479 0.4368109
0.5668822 0.6161939 0.4245095
0.591203 0.6113528 0.4289298
0.5842813 0.6132694 0.4398054
0.5686037 0.6180608 0.4275796
0.587826 0.6031244 0.4371084
0.5712208 0.6067596 0.4253781
0.5704504 0.605649 0.4260204
0.5644537 0.6229902 0.4405309
0.5735574 0.5942103 0.4240261
0.5676295 0.6115276 0.4384781
0.5608162 0.6134651 0.4493727
0.5707237 0.6002796 0.4364623
0.5640416 0.6024032 0.4472971
0.5587572 0.5675014 0.450581
0.5674214 0.5916196 0.4458526
0.5516511 0.5830323 0.4667845
0.5709341 0.5808696 0.4442459
0.5551145 0.5725583 0.4651473
0.5395997 0.5776484 0.4530367
0.5581814 0.5618842 0.4632711
0.5428763 0.5670347 0.4512639
0.5364593 0.5694252 0.4624352
0.5299559 0.5719352 0.4735813
0.5399706 0.5593267 0.4609772
0.5392818 0.5732014 0.4662285
0.5430563 0.54942 0.4596459
0.5423822 0.5630158 0.464726
0.5303744 0.5698746 0.4853704
0.5453309 0.5531208 0.4636309
0.5386551 0.555432 0.4749552
0.5231945 0.5605247 0.4631053
0.5417935 0.5446641 0.4737693
0.5360334 0.5622026 0.4886647
0.5197035 0.5516219 0.4730453
0.5391362 0.5509719 0.4875666
0.5288945 0.551359 0.4663059
0.522213 0.5530475 0.4774394
0.541512 0.5521905 0.4917502
0.5251178 0.5411962 0.4760698
0.5038776 0.5362942 0.5065573
0.528024 0.529505 0.4746668
0.5068988 0.5247317 0.5052235
0.5154845 0.5484194 0.5005967
0.5152692 0.5089427 0.4944336
0.5187283 0.5369753 0.4992684
0.4932891 0.5157568 0.4937997
0.5128124 0.5153283 0.5083089
0.5062827 0.5176513 0.5197505
0.5163789 0.5050273 0.5075422
0.5100556 0.507632 0.5191011
0.4941913 0.4978078 0.503729
0.513818 0.4980825 0.5181471
0.5132911 0.5121007 0.52354
0.4920259 0.5065485 0.5174907
0.4916338 0.5207339 0.5228646
0.4955912 0.497181 0.5159991
0.4948784 0.5109941 0.5208241
0.4881318 0.5137436 0.5312706
0.4979188 0.501497 0.5181662
0.4912516 0.5044155 0.5281849
0.5010529 0.4923034 0.5142893
0.4942569 0.4952009 0.5236025
0.4788628 0.5009261 0.5094951
0.5037169 0.497168 0.5117875
0.4972974 0.5002009 0.5200396
0.4821883 0.5061135 0.5050927
0.501369 0.4911684 0.5121677
0.4714662 0.4754212 0.512363
0.4808594 0.5010334 0.504046
0.4764818 0.4677983 0.5035434
0.4861667 0.4938779 0.4951208
0.4714947 0.4875695 0.5123527
0.4919469 0.4877032 0.485856
0.4776489 0.4817588 0.5030094
0.4641287 0.4897144 0.4875377
0.4847375 0.4768616 0.4945002
0.4809514 0.4976113 0.5056749
0.4669517 0.4904995 0.4866123
0.4876975 0.4780916 0.4938596
0.4840136 0.4991531 0.5052291
0.4760501 0.5034997 0.4806284
0.4917649 0.4953642 0.4974883
0.4838628 0.49979 0.4729108
0.4743292 0.5099125 0.4904019
0.5012753 0.5088832 0.491927
0.4874173 0.502176 0.4730564
0.4840169 0.5234139 0.4845486
0.495583 0.4986574 0.4650587
0.4923344 0.5201749 0.4767231
0.4883143 0.5263078 0.4846772
0.5009286 0.5172741 0.4690723
0.5030788 0.5346467 0.471388
0.4897613 0.528143 0.4525894
0.5120424 0.5316736 0.4636542
0.5081907 0.5378528 0.4716089
0.5057208 0.5068421 0.4716152
0.5171484 0.5347764 0.4635045
0.4892904 0.5217456 0.4639135
0.4899781 0.5226565 0.4630684
0.5123298 0.5261664 0.4739754
0.4990391 0.5196805 0.4550762
0.4961742 0.5412388 0.466601
0.50828 0.5168496 0.4470745
0.5054135 0.538603 0.4586841
0.5017848 0.5447616 0.4665143
0.5201215 0.5314859 0.4412224
0.5115263 0.5420345 0.4585227
0.5044371 0.5470591 0.4336931
0.5270628 0.5508078 0.44437
0.5235163 0.5572082 0.4520443
0.5364575 0.5485781 0.4361377
0.532802 0.5551296 0.443846
0.5291147 0.5616494 0.4515497
0.5418824 0.5529296 0.4355197
0.544175 0.5706689 0.437412
0.5256282 0.5687521 0.4278112
0.5278267 0.5864546 0.4295902
0.5345334 0.5666192 0.4194379
0.5366647 0.5843149 0.4213142
0.5326781 0.5907591 0.4289619
0.5453198 0.5821725 0.4130751
0.5412852 0.5888744 0.4209906
0.5536799 0.5803955 0.4051957
0.5495107 0.5869403 0.4129056
0.5366691 0.5962449 0.3975443
0.5485351 0.5739413 0.4146101
0.5443268 0.5803295 0.4220922
0.5314268 0.5895026 0.4065872
0.5525093 0.5779438 0.4137586
0.5396295 0.587254 0.3985404
0.5356345 0.593732 0.4062185
0.5576403 0.5976938 0.4170904
0.5440927 0.5919391 0.3979881
0.5460098 0.6100769 0.3998835
0.5524924 0.5907043 0.3899299
0.5544577 0.6087763 0.3918179
0.551364 0.6311622 0.4031561
0.5631825 0.6077586 0.3838402
0.5601215 0.6304139 0.3953966
0.5468475 0.6250046 0.3765049
0.5684121 0.61417 0.3837424
0.5655212 0.6367698 0.3952406
0.5584508 0.6426273 0.3704776
0.574972 0.6362155 0.3874891
0.5677851 0.6421372 0.3630417
0.5588922 0.6534349 0.3802775
0.5867043 0.6537968 0.3819118
0.5737563 0.6484104 0.3632567
0.571266 0.6710902 0.3749954
0.5932979 0.6602051 0.3824121
0.5812129 0.6699713 0.3671032
0.5778691 0.6768219 0.3747603
0.5910622 0.6682945 0.3586671
0.5784993 0.6643054 0.3763131
0.5751181 0.6709414 0.3841028
0.588354 0.6623488 0.3683578
0.5850056 0.6685862 0.3760074
0.5981739 0.659604 0.3599164
0.5948256 0.6657833 0.3676148
0.5827829 0.6745864 0.3522392
0.6047273 0.6624137 0.3594099
0.6073398 0.6793867 0.361556
0.5889885 0.6767195 0.3522298
0.591506 0.6932876 0.3543526
0.604761 0.6833206 0.3387142
0.6013854 0.6885393 0.3470148
0.6142209 0.6784738 0.3318416
0.6103856 0.6834005 0.3402772
0.6062062 0.6881374 0.3487562
0.6182558 0.6776045 0.3336653
0.6001583 0.6896086 0.3283722
0.2746354 0.8384305 0.5501742
0.2859458 0.8272532 0.554894
0.2745536 0.8346134 0.5492336
0.286193 0.8188758 0.5513378
0.2972736 0.8003772 0.5518217
0.3063633 0.7995306 0.5623719
0.2822049 0.7736611 0.5472866
0.2934368 0.7396905 0.5423794
0.284938 0.7447416 0.5466056
0.2661578 0.7136434 0.5191821
0.2731314 0.7232233 0.5013641
0.2431416 0.7065795 0.5168695
0.2331718 0.6838048 0.4781624
0.2036103 0.704503 0.4930578
0.1950602 0.6895314 0.4541499
0.1667601 0.7183525 0.4687468
0.1825626 0.7108169 0.4517751
0.1474264 0.7137325 0.4354426
0.1455171 0.7525313 0.432773
0.1453768 0.7509686 0.4457966
0.1506345 0.7910792 0.4503144
0.136773 0.7898127 0.4492625
0.1492079 0.7971231 0.4598149
0.1409699 0.8247619 0.4629667
0.1582422 0.828814 0.4766255
0.1693341 0.8585426 0.5026185
0.1747024 0.8465554 0.4965743
0.1862753 0.8369468 0.5192719
0.2051688 0.8468326 0.5414733
0.2015768 0.8340179 0.5288211
0.2189162 0.8397835 0.5487992
0.2352487 0.8233783 0.5550014
0.2277838 0.8062453 0.5384303
0.239886 0.8092107 0.5535199
0.2424654 0.7893346 0.5656511
0.2366972 0.7930758 0.5443054
0.2352256 0.7725128 0.5528471
0.2472906 0.7759703 0.5498469
0.2393818 0.7555985 0.5108361
0.217195 0.7373352 0.5262874
0.2344116 0.7431424 0.5086316
0.1850759 0.731078 0.5016203
0.1991998 0.7448328 0.4848153
0.1690788 0.7432234 0.5019713
